Employee_ID,Age,Gender,Department,Job_Role,Education_Level,Marital_Status,Total_Work_Experience,Years_At_Company,Years_In_Current_Role,Monthly_Salary,Salary_Hike_Percent,Job_Level,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Relationship_With_Manager,Training_Hours_Last_Year,Performance_Rating,Distance_From_Home,Promotion_Last_5_Years,Absenteeism_Rate,Company_Stock_Option,Attrition
E8539,29,Male,IT,Data Engineer,Bachelor,Divorced,2.4,1.4,0.3,27543,5,Level 2,No,1,0.81,0.26,1,27,2,17,No,9.72,No,1
E8540,30,Male,Marketing,Marketing Specialist,High School,Divorced,7.1,1.8,0.5,53732,24,Level 5,Yes,4,0.53,0.15,3,58,2,36,Yes,8.13,No,1
E8541,44,Male,Research,Research Associate,Master,Single,11.9,7,2.1,43459,17,Level 3,Yes,3,0.24,0.81,2,23,1,21,No,4.44,Yes,0
E8542,39,Male,Sales,Sales Representative,Master,Single,1,0.2,0.2,39640,19,Level 4,No,4,0.53,0.4,1,9,3,23,No,2.65,No,0
E8543,25,Female,Finance,Accountant,Master,Married,2.9,2.2,1,55394,13,Level 2,No,3,0.22,0.52,1,23,1,12,Yes,0.62,Yes,0
E8544,35,Male,Finance,Financial Analyst,PhD,Divorced,10,6.5,5.7,101961,19,Level 4,Yes,4,0.41,0.79,3,46,5,24,No,9.42,Yes,0
E8545,31,Female,Operations,Supply Chain Analyst,PhD,Single,5.4,4.5,0.5,117512,19,Level 1,No,3,0.84,0.67,4,55,5,9,Yes,4.49,No,0
E8546,26,Female,Operations,Operations Manager,High School,Married,2.2,1.5,1.4,42962,20,Level 5,No,3,0.28,0.5,4,6,4,13,No,0.04,Yes,0
E8547,39,Female,IT,DevOps Engineer,High School,Divorced,9.2,8.6,5.9,73064,11,Level 4,No,2,0.81,0.2,5,9,3,16,No,9.42,No,0
E8548,33,Male,Research,Data Scientist,Master,Divorced,6.9,3,2.4,85630,19,Level 5,No,1,0.5,0.79,2,14,4,11,No,5.84,No,0
E8549,56,Male,Finance,Financial Analyst,PhD,Divorced,11.9,7.1,6.7,98152,13,Level 2,Yes,1,0.7,0.33,4,15,2,2,Yes,4.37,Yes,0
E8550,37,Female,Operations,Supply Chain Analyst,PhD,Married,2.8,0.6,0.2,72769,6,Level 3,Yes,2,0.36,0.12,2,32,4,25,No,5.28,No,1
E8551,46,Male,Sales,Sales Representative,Bachelor,Single,15.8,10,1.5,116183,6,Level 3,Yes,2,0.91,0.79,1,37,4,23,No,6.49,No,0
E8552,36,Female,Operations,Operations Executive,Diploma,Single,1.4,1.1,0.3,104565,23,Level 4,No,3,0.47,0.99,4,11,3,13,No,7.13,Yes,0
E8553,47,Male,Operations,Operations Executive,Bachelor,Married,16.8,10.5,1.8,113436,22,Level 4,Yes,4,0.28,0.45,1,30,5,15,Yes,3.61,Yes,0
E8554,44,Female,Operations,Supply Chain Analyst,High School,Single,14.1,10.3,0.9,69783,19,Level 5,No,2,0.92,0.84,2,47,1,8,Yes,7.19,Yes,0
E8555,56,Male,Research,Data Scientist,Bachelor,Married,30.6,10.4,6,94667,17,Level 3,Yes,4,0.59,0.85,4,33,2,37,Yes,5.78,No,0
E8556,58,Female,Marketing,Brand Manager,Master,Divorced,31.3,8.6,1.7,18919,16,Level 5,Yes,1,0.42,0.99,3,57,2,9,Yes,3.78,Yes,0
E8557,27,Female,IT,DevOps Engineer,Diploma,Divorced,1.2,0.2,0.2,89394,11,Level 3,Yes,3,0.91,0.78,1,26,4,8,Yes,3.49,No,0
E8558,32,Male,Finance,Finance Manager,Diploma,Married,7.4,1.1,0.9,113604,9,Level 4,No,4,0.55,0.66,2,56,2,17,Yes,4.27,Yes,0
E8559,50,Female,Research,Data Scientist,Master,Married,21,11.3,0.6,40076,10,Level 5,No,3,0.36,0.26,2,17,3,36,No,8.73,No,0
E8560,42,Female,Human Resources,HR Manager,PhD,Married,19.9,7.9,5.8,93383,19,Level 2,Yes,4,0.83,0.46,4,21,4,39,Yes,5.74,No,0
E8561,39,Male,Marketing,Marketing Specialist,Diploma,Married,2,1.1,0.5,117183,10,Level 5,No,1,0.27,1,2,44,3,31,Yes,6.83,No,0
E8562,28,Male,Human Resources,HR Executive,Master,Divorced,4.3,3.3,0.7,35034,7,Level 5,Yes,4,0.38,0.77,5,46,5,2,Yes,7.08,Yes,0
E8563,22,Female,Sales,Sales Executive,PhD,Single,0.7,0.3,0.3,33436,19,Level 3,No,3,0.32,0.37,2,40,4,31,Yes,3.55,No,1
E8564,57,Male,Finance,Finance Manager,Master,Divorced,14.5,12,0.8,104464,18,Level 5,Yes,1,0.14,0.98,4,38,5,29,Yes,3.92,No,0
E8565,35,Male,Sales,Sales Executive,Bachelor,Single,1.8,0.8,0.5,63086,8,Level 4,Yes,4,0.65,0.97,5,37,3,2,No,6.38,No,0
E8566,34,Female,Human Resources,Recruiter,Master,Married,2.8,2.1,1.3,110843,15,Level 5,No,4,0.92,0.78,2,40,3,13,No,0.78,Yes,0
E8567,41,Male,Human Resources,HR Manager,Diploma,Married,3.5,3.5,0.7,57850,11,Level 5,No,4,0.84,0.58,2,28,4,18,Yes,0.58,No,0
E8568,34,Male,Finance,Finance Manager,Master,Single,11,1.6,0.8,91765,5,Level 1,No,2,0.33,0.97,5,41,2,9,No,5.99,Yes,0
E8569,55,Male,Marketing,Brand Manager,Diploma,Married,25.6,13,4.4,106749,19,Level 2,Yes,3,0.64,0.52,1,56,1,28,Yes,1.6,Yes,0
E8570,22,Female,Marketing,Brand Manager,PhD,Divorced,0.6,0.5,0.1,46962,16,Level 1,No,2,0.6,0.1,3,18,3,27,Yes,9.42,Yes,0
E8571,35,Male,Sales,Sales Representative,Diploma,Married,1,0.2,0.2,101203,12,Level 1,No,4,0.91,0.93,5,5,5,3,No,3.2,No,0
E8572,45,Male,Research,Research Analyst,High School,Single,15.4,2.3,0.4,105149,7,Level 4,Yes,4,0.67,0.77,5,26,2,26,Yes,2.34,Yes,0
E8573,24,Female,Finance,Finance Manager,PhD,Divorced,2.9,2.8,1.7,46425,18,Level 4,Yes,4,0.4,0.89,1,23,1,32,Yes,9.52,Yes,0
E8574,58,Male,Marketing,Brand Manager,Master,Divorced,33.4,12.2,4,86584,8,Level 1,No,4,0.65,0.65,4,32,3,5,No,3.3,No,0
E8575,27,Male,Finance,Financial Analyst,High School,Married,6,1.7,0.4,89603,10,Level 3,No,2,0.34,0.31,1,21,5,18,No,3.28,No,1
E8576,50,Female,Operations,Operations Executive,PhD,Married,3.6,0.1,0.1,72652,21,Level 3,No,4,0.23,0.33,1,57,3,38,No,8.54,Yes,1
E8577,53,Male,Human Resources,HR Manager,Diploma,Divorced,3.3,1.1,0.2,88843,15,Level 2,Yes,1,0.12,0.15,5,15,3,15,Yes,6.94,Yes,1
E8578,49,Female,Finance,Accountant,Diploma,Single,11.3,2.8,2.5,100380,7,Level 3,Yes,1,0.3,0.38,2,23,2,15,Yes,8.57,No,1
E8579,41,Female,Operations,Operations Manager,Master,Single,15.8,4.5,2.5,68855,13,Level 1,No,4,0.21,0.87,3,36,5,25,No,2.15,No,0
E8580,36,Female,Marketing,SEO Analyst,Bachelor,Divorced,9,3.9,0.6,86266,12,Level 5,Yes,3,0.96,0.97,3,39,5,31,Yes,1.49,Yes,0
E8581,43,Male,Operations,Operations Executive,Master,Single,14.4,7.8,3.9,84752,21,Level 4,Yes,1,0.69,0.36,2,14,4,26,Yes,8.71,Yes,0
E8582,43,Male,Human Resources,Recruiter,Bachelor,Single,1.8,1.5,1.4,57189,5,Level 4,No,1,0.86,0.18,4,30,4,37,No,8.27,No,0
E8583,27,Female,Research,Research Associate,PhD,Single,0.6,0.2,0.1,98062,6,Level 3,Yes,1,0.36,0.96,5,6,1,36,No,4.33,No,1
E8584,37,Female,Marketing,Marketing Specialist,Diploma,Divorced,2,1.9,1.8,94254,16,Level 3,No,3,0.66,0.59,2,53,4,29,Yes,9.39,No,0
E8585,30,Female,Operations,Operations Manager,High School,Married,5.2,2.3,1.3,38440,14,Level 3,Yes,3,0.39,0.47,3,42,5,1,No,8.32,Yes,0
E8586,49,Female,IT,System Administrator,PhD,Single,17.7,14.5,8.7,114845,15,Level 5,No,3,0.52,0.55,3,9,1,35,Yes,1.88,No,0
E8587,48,Male,Sales,Sales Representative,Diploma,Married,22.9,8.9,0.1,52450,16,Level 4,No,2,0.24,0.63,4,7,3,5,Yes,3.8,Yes,0
E8588,48,Male,Operations,Operations Manager,High School,Married,3,1.6,0.2,65647,21,Level 1,No,3,0.21,0.79,4,15,1,36,Yes,2.58,No,0
E8589,51,Female,Finance,Finance Manager,Bachelor,Married,1.8,0.3,0.1,99550,22,Level 3,Yes,2,0.94,1,3,27,2,22,Yes,3.98,Yes,0
E8590,46,Male,IT,Data Engineer,PhD,Married,0.7,0.3,0.2,24294,6,Level 1,No,1,0.94,0.42,1,44,3,7,Yes,7.34,Yes,0
E8591,49,Female,Finance,Finance Manager,High School,Single,0.9,0.6,0.3,73175,24,Level 5,Yes,2,0.27,0.35,2,29,2,12,Yes,1.54,No,1
E8592,55,Male,Finance,Finance Manager,Bachelor,Married,20.6,12.5,4.7,94490,6,Level 3,Yes,4,0.7,0.11,3,59,2,22,No,9.94,Yes,0
E8593,46,Female,Research,Research Analyst,Master,Single,3.8,1.3,0.5,72516,15,Level 5,No,4,0.8,0.96,4,36,5,22,Yes,5.58,No,0
E8594,56,Male,Marketing,Brand Manager,High School,Divorced,20.5,1.4,0.8,51179,23,Level 3,No,3,0.45,0.8,3,34,3,22,No,2.75,Yes,0
E8595,29,Female,Operations,Supply Chain Analyst,High School,Single,3.9,3.4,0.8,118446,6,Level 1,Yes,2,0.42,0.68,2,28,3,8,No,7.61,No,0
E8596,51,Male,Marketing,Marketing Specialist,Bachelor,Divorced,24.6,4.2,3.5,18973,9,Level 2,No,4,0.92,0.41,2,30,4,5,No,8.52,Yes,0
E8597,37,Male,Marketing,Marketing Specialist,Master,Married,15.6,0.2,0.2,80147,24,Level 4,Yes,2,0.35,0.81,4,24,1,3,Yes,2,Yes,1
E8598,53,Female,Operations,Supply Chain Analyst,Master,Divorced,0.7,0.1,0.1,54329,14,Level 5,No,1,0.87,0.1,2,43,4,39,No,2.44,Yes,0
E8599,26,Male,Marketing,Marketing Specialist,PhD,Married,4.7,4.1,3.1,86640,15,Level 3,No,2,0.8,0.83,4,6,2,37,Yes,0.96,Yes,0
E8600,52,Male,IT,Data Engineer,PhD,Single,25.6,5,4.7,63878,5,Level 5,No,2,0.99,0.55,4,37,5,19,No,7.48,Yes,0
E8601,33,Female,IT,System Administrator,Master,Married,8.2,4.4,4,54906,23,Level 2,Yes,4,0.39,0.17,1,56,3,8,No,4.7,Yes,1
E8602,51,Male,Human Resources,Recruiter,PhD,Single,10.9,4.5,0.4,110686,15,Level 4,Yes,1,0.64,0.4,3,53,1,17,Yes,9.17,No,0
E8603,28,Male,Marketing,Brand Manager,Master,Married,2.9,2.6,0.5,106232,11,Level 1,Yes,4,0.45,0.95,3,20,5,33,Yes,1.7,No,0
E8604,53,Female,Finance,Finance Manager,High School,Married,26.4,10,9.9,100662,18,Level 5,No,2,0.97,0.82,4,5,5,28,Yes,1.56,Yes,0
E8605,24,Female,IT,Software Engineer,Diploma,Single,1.5,1,0.7,33731,20,Level 5,Yes,3,0.47,0.92,3,51,2,21,Yes,7.39,No,0
E8606,45,Male,Sales,Account Manager,High School,Married,13.5,10.2,4.7,50119,20,Level 2,Yes,2,0.51,0.64,3,6,4,18,No,9.41,No,0
E8607,55,Male,Finance,Financial Analyst,High School,Divorced,1.1,0.5,0.4,113360,24,Level 2,Yes,3,0.49,0.48,3,49,4,10,Yes,8.4,No,0
E8608,48,Female,IT,System Administrator,PhD,Divorced,6.8,3.4,1.6,31237,17,Level 2,Yes,4,0.17,0.19,1,5,2,3,Yes,7.24,Yes,1
E8609,26,Male,Human Resources,HR Manager,High School,Single,3,0.5,0.3,116511,18,Level 1,Yes,3,0.96,0.82,4,28,4,25,No,8.17,Yes,0
E8610,29,Female,Research,Research Associate,PhD,Single,7.1,5,1.3,21161,7,Level 5,Yes,2,0.28,0.64,2,57,2,16,No,4.75,Yes,1
E8611,35,Female,Human Resources,HR Executive,Diploma,Married,0.8,0.8,0.4,40534,13,Level 3,Yes,2,0.21,0.76,5,12,5,21,Yes,9.01,No,1
E8612,54,Female,Research,Data Scientist,PhD,Divorced,4.2,2,1.1,45175,8,Level 3,Yes,2,0.26,0.74,4,55,1,6,No,1.35,No,0
E8613,48,Male,Operations,Operations Manager,Bachelor,Divorced,21.8,2.7,2.7,67453,20,Level 5,Yes,3,0.31,0.81,3,56,3,22,Yes,6.97,Yes,0
E8614,51,Male,Finance,Financial Analyst,PhD,Single,23.6,4.3,3,32462,24,Level 1,Yes,3,0.25,0.52,3,51,4,13,Yes,8.64,Yes,0
E8615,22,Male,IT,DevOps Engineer,Bachelor,Married,0.7,0.4,0.2,59639,19,Level 3,No,4,0.59,0.97,2,50,5,30,Yes,1,Yes,0
E8616,48,Female,Marketing,Marketing Specialist,High School,Married,17.1,5.4,0.8,90650,21,Level 2,Yes,1,0.79,0.45,3,45,5,9,Yes,7.63,Yes,0
E8617,40,Female,Operations,Supply Chain Analyst,Diploma,Single,9,8,7.5,97072,18,Level 1,Yes,2,0.38,0.11,5,15,3,31,No,6.8,No,1
E8618,59,Male,IT,Software Engineer,Diploma,Divorced,34.3,7.3,4.9,34374,13,Level 1,No,3,0.81,0.45,4,52,3,10,Yes,2.41,No,0
E8619,58,Female,IT,System Administrator,Diploma,Married,21.6,12.5,2.3,90720,12,Level 1,No,2,0.16,0.23,4,26,3,2,Yes,5.64,Yes,0
E8620,33,Male,Research,Data Scientist,High School,Divorced,9.1,8.9,4.3,113612,7,Level 3,Yes,3,0.56,0.51,2,20,4,23,No,7.59,Yes,0
E8621,53,Male,Finance,Finance Manager,PhD,Single,23.1,10.9,4.9,65527,11,Level 3,Yes,1,0.99,0.63,2,16,3,26,Yes,5.55,Yes,0
E8622,47,Male,Human Resources,Recruiter,Master,Single,15.8,13.3,3.6,34284,8,Level 1,Yes,3,0.52,0.55,5,38,2,19,No,1.26,No,0
E8623,34,Male,Operations,Operations Manager,Master,Divorced,4.2,3.7,0.7,93782,19,Level 1,No,2,0.6,0.38,4,55,4,5,No,3.16,Yes,0
E8624,40,Male,Human Resources,HR Executive,PhD,Single,4.8,3.9,1.7,22647,11,Level 2,No,2,0.77,0.48,4,12,3,37,No,2.12,No,0
E8625,53,Female,Operations,Operations Executive,High School,Married,11.4,3.4,2.6,38778,20,Level 4,Yes,3,0.96,0.76,1,22,3,13,Yes,4.22,No,0
E8626,53,Male,IT,System Administrator,Master,Single,20.6,14.3,0.3,69423,21,Level 5,No,4,0.9,0.79,1,36,3,1,Yes,5.62,No,0
E8627,39,Female,Operations,Operations Executive,PhD,Married,1.1,0.4,0.2,60965,6,Level 2,No,3,0.79,0.18,2,57,5,22,No,7.35,Yes,0
E8628,52,Male,Marketing,Brand Manager,High School,Married,28.5,14.6,6.7,88065,7,Level 3,No,4,0.33,0.51,2,48,4,36,No,7.22,Yes,0
E8629,57,Male,Human Resources,Recruiter,Master,Divorced,15.3,11.4,0.1,35354,12,Level 2,No,4,0.1,0.7,3,29,3,5,Yes,8.79,Yes,0
E8630,55,Male,Sales,Sales Executive,Bachelor,Single,24.4,11.1,0.4,56776,22,Level 3,No,3,0.69,0.75,5,39,3,24,Yes,3.21,Yes,0
E8631,48,Female,Research,Research Associate,PhD,Married,20.4,3.6,2.5,97369,24,Level 4,Yes,1,0.48,0.23,4,46,5,36,Yes,3.51,No,0
E8632,54,Female,Human Resources,HR Manager,PhD,Single,8.3,0.7,0.5,105081,15,Level 5,No,1,0.31,0.31,4,11,1,6,No,1.4,Yes,1
E8633,23,Male,Finance,Finance Manager,Master,Single,1.1,0.2,0.2,96209,12,Level 4,Yes,4,0.72,0.53,5,29,1,12,No,0.71,Yes,0
E8634,47,Female,Human Resources,Recruiter,PhD,Single,4.6,3.5,1.5,92674,16,Level 2,No,4,0.23,0.53,5,13,2,18,No,5.3,No,0
E8635,59,Male,Marketing,Brand Manager,High School,Married,12.5,2.5,1.1,50065,5,Level 4,No,1,0.92,0.89,4,42,3,15,No,3.12,Yes,0
E8636,50,Female,Sales,Sales Representative,High School,Single,14.3,13.1,2.7,42038,6,Level 1,No,2,0.89,0.78,5,13,4,21,Yes,9.44,No,0
E8637,57,Female,Research,Research Analyst,PhD,Divorced,35.6,12.2,9.8,101199,7,Level 3,Yes,4,0.53,0.87,4,24,2,34,No,3.57,Yes,0
E8638,34,Female,Finance,Financial Analyst,Bachelor,Divorced,9.5,1.3,1.2,57313,16,Level 1,No,1,0.19,0.33,2,19,4,28,Yes,3.98,Yes,1
E8639,28,Female,Finance,Accountant,PhD,Married,2.7,2.4,1.8,61479,18,Level 1,No,4,0.52,0.36,5,52,3,9,No,3.79,Yes,0
E8640,40,Female,Research,Data Scientist,PhD,Divorced,13.1,1.2,0.2,47436,23,Level 5,No,1,0.71,0.61,5,59,4,11,Yes,2.67,Yes,0
E8641,45,Female,Sales,Sales Representative,Master,Married,10.1,6.6,3.7,28686,20,Level 3,Yes,4,0.61,0.39,2,56,5,18,Yes,8.99,No,1
E8642,24,Male,Research,Research Associate,High School,Married,1,0.7,0.5,72517,8,Level 5,Yes,3,0.92,0.76,1,13,4,39,No,8.9,No,0
E8643,25,Male,Marketing,SEO Analyst,High School,Single,1.1,0.6,0.5,35526,14,Level 5,Yes,1,0.77,0.59,3,55,3,22,Yes,4.52,No,0
E8644,48,Female,Marketing,Brand Manager,Diploma,Single,23.7,4.9,4.4,71108,20,Level 4,Yes,3,0.39,0.71,1,44,2,5,No,9.25,No,0
E8645,32,Female,Sales,Sales Executive,PhD,Divorced,6,1.3,0.2,116777,15,Level 3,Yes,3,0.32,0.87,1,31,4,22,Yes,0.66,No,1
E8646,24,Female,Operations,Operations Manager,Master,Married,1.3,0.5,0.5,90591,23,Level 2,Yes,2,0.85,0.87,3,44,2,32,No,2.06,Yes,0
E8647,51,Female,IT,DevOps Engineer,PhD,Divorced,11.2,6.5,6.1,82857,21,Level 1,Yes,4,0.73,0.43,3,21,3,35,No,3.69,No,0
E8648,46,Male,Human Resources,HR Manager,Bachelor,Single,20.9,10.5,6.6,117679,19,Level 2,Yes,3,0.48,0.35,3,27,5,39,No,3.17,Yes,0
E8649,22,Female,Human Resources,HR Executive,Master,Single,0.5,0.4,0.3,21659,12,Level 2,No,4,0.89,0.81,4,9,4,33,No,4.76,Yes,0
E8650,32,Male,Finance,Finance Manager,Master,Divorced,9.8,5.9,3.2,58084,7,Level 4,Yes,2,0.72,0.92,5,22,5,39,No,6.75,No,0
E8651,41,Female,Sales,Account Manager,Bachelor,Married,4.4,2.7,1.1,29700,20,Level 1,Yes,3,0.46,0.63,4,49,2,16,Yes,9.99,Yes,0
E8652,40,Male,Sales,Sales Executive,Master,Married,17.8,2.6,2.4,61181,15,Level 3,No,1,0.88,0.68,2,27,3,28,Yes,4.57,Yes,0
E8653,53,Male,Marketing,Brand Manager,Master,Divorced,10.6,4.5,1.5,54518,14,Level 3,No,4,0.49,0.12,4,25,5,5,No,2.83,No,0
E8654,45,Male,Marketing,SEO Analyst,Bachelor,Divorced,1.8,1.3,0.6,41792,19,Level 2,No,1,0.86,0.53,3,54,1,12,Yes,8.35,No,0
E8655,39,Female,IT,Software Engineer,Bachelor,Divorced,6.6,2.6,1.1,102243,14,Level 1,Yes,3,0.26,0.46,4,28,1,35,Yes,6.26,Yes,0
E8656,37,Female,IT,DevOps Engineer,Bachelor,Married,9.4,8.8,5.5,18157,8,Level 5,Yes,4,0.99,0.25,2,54,3,12,Yes,0.22,Yes,1
E8657,55,Male,Research,Data Scientist,PhD,Married,28.4,13.7,2,79497,5,Level 2,No,4,0.63,0.44,1,40,1,6,Yes,2.84,Yes,0
E8658,29,Female,Operations,Supply Chain Analyst,PhD,Single,4.8,2.1,2.1,74666,13,Level 2,No,1,0.23,0.83,1,43,1,38,Yes,6.99,No,0
E8659,59,Female,Operations,Operations Manager,PhD,Divorced,37.7,11.4,6.4,73405,15,Level 2,Yes,1,0.13,0.59,5,24,3,11,Yes,6.06,No,0
E8660,56,Female,Operations,Operations Manager,PhD,Married,17.9,15,2,73109,17,Level 2,No,2,0.61,0.17,1,47,1,24,Yes,4.92,Yes,0
E8661,29,Female,Marketing,SEO Analyst,Bachelor,Married,3.5,0.3,0.2,20302,23,Level 5,Yes,3,0.58,0.44,3,49,2,31,No,6.79,Yes,1
E8662,30,Male,IT,System Administrator,Bachelor,Single,7.2,6.7,4.5,47963,10,Level 5,Yes,1,0.49,0.99,4,21,1,7,No,9.03,Yes,0
E8663,34,Female,Marketing,Brand Manager,PhD,Married,1.6,1.5,0.2,102309,6,Level 4,No,2,0.82,0.24,1,34,3,21,Yes,5.71,No,0
E8664,45,Male,Marketing,Marketing Specialist,Bachelor,Married,7.2,5.5,3,41789,21,Level 3,No,4,0.19,0.45,5,55,4,16,Yes,2.83,No,0
E8665,38,Female,Finance,Accountant,Bachelor,Single,10.5,8.4,5.1,39834,8,Level 4,Yes,3,0.51,0.51,5,36,1,5,No,8.49,Yes,0
E8666,36,Female,Research,Research Analyst,Diploma,Married,1.2,0.9,0.2,45368,24,Level 3,Yes,1,0.43,0.8,4,54,4,20,Yes,8.79,No,0
E8667,43,Male,IT,Software Engineer,PhD,Single,7.7,0.8,0.3,66006,17,Level 2,Yes,4,0.86,0.57,5,24,5,15,Yes,9.41,Yes,0
E8668,53,Male,Marketing,Marketing Specialist,PhD,Married,15.9,7.2,5.3,113155,6,Level 2,No,4,0.95,0.37,4,20,3,27,Yes,0.54,No,0
E8669,58,Male,Operations,Operations Manager,Master,Divorced,13.8,3,0.4,99958,10,Level 3,Yes,3,0.31,0.57,1,20,3,12,No,5.47,No,0
E8670,58,Male,Finance,Finance Manager,Master,Single,8.7,7.2,4,36094,12,Level 1,Yes,4,0.52,0.87,1,29,1,22,Yes,1.06,Yes,0
E8671,33,Male,Research,Research Analyst,Diploma,Married,7.6,2.5,2.4,92751,21,Level 4,No,4,0.99,0.2,2,48,5,34,Yes,4.53,Yes,0
E8672,57,Female,IT,Software Engineer,PhD,Divorced,0.7,0.3,0.1,60972,6,Level 2,Yes,4,0.94,0.37,3,10,3,5,Yes,7.1,No,1
E8673,47,Male,Research,Data Scientist,PhD,Married,6.2,2.6,1.2,116297,21,Level 4,Yes,1,0.93,0.59,4,48,5,29,Yes,1.14,No,0
E8674,38,Female,Research,Research Analyst,Bachelor,Married,10.2,7.8,0.3,45880,10,Level 3,Yes,4,0.28,0.2,4,55,5,10,Yes,8.46,Yes,1
E8675,55,Male,Sales,Sales Representative,Diploma,Divorced,33.1,3,0.9,40256,20,Level 1,No,4,0.64,0.2,4,18,1,38,Yes,7.03,No,0
E8676,24,Female,Human Resources,Recruiter,Bachelor,Single,1.2,0.5,0.4,22801,12,Level 5,Yes,2,0.65,0.93,2,57,1,30,Yes,8,Yes,1
E8677,31,Female,Finance,Finance Manager,PhD,Married,7.3,6.4,3.5,41760,15,Level 3,Yes,1,0.46,0.6,3,24,4,29,Yes,1.67,No,0
E8678,25,Female,IT,Data Engineer,Master,Divorced,3.1,0.3,0.2,65599,17,Level 5,Yes,2,0.13,0.43,4,25,4,34,No,5.41,Yes,1
E8679,44,Female,Sales,Sales Executive,Master,Divorced,9.8,3,0.7,50919,18,Level 4,No,4,0.23,0.52,4,51,3,38,No,6.27,Yes,0
E8680,35,Female,Human Resources,Recruiter,Diploma,Single,8.6,8.1,7.3,50301,23,Level 2,Yes,4,0.78,0.35,1,50,1,15,No,8.6,Yes,0
E8681,36,Female,IT,System Administrator,Bachelor,Single,2.8,2.7,1.4,60594,6,Level 1,No,1,0.15,0.31,5,17,1,3,Yes,5.37,No,0
E8682,24,Female,IT,Data Engineer,Bachelor,Single,1.2,0.2,0.1,58388,23,Level 3,Yes,2,0.47,0.24,4,17,2,26,No,1.48,Yes,1
E8683,47,Male,Operations,Supply Chain Analyst,High School,Married,20,13.2,3,118788,19,Level 2,No,3,0.63,0.99,2,34,2,11,No,5.83,Yes,0
E8684,29,Female,Research,Data Scientist,Master,Married,1.4,1.2,0.8,115188,8,Level 3,No,4,0.82,0.47,5,39,5,11,Yes,2.5,No,0
E8685,41,Female,Sales,Sales Representative,Diploma,Single,11.4,10.9,2.7,56945,11,Level 2,No,1,0.97,0.95,3,13,5,6,No,5.91,Yes,0
E8686,45,Female,Research,Data Scientist,Bachelor,Single,16.6,1.9,1.8,86223,24,Level 3,No,2,0.36,0.45,4,37,2,11,Yes,2.66,No,0
E8687,34,Male,Human Resources,Recruiter,Master,Married,3.7,1.8,0.9,88376,5,Level 4,Yes,4,0.95,0.96,2,59,5,27,Yes,9.29,Yes,0
E8688,34,Male,Finance,Financial Analyst,PhD,Married,3.8,1.7,0.3,91227,17,Level 2,Yes,1,0.48,0.83,1,8,3,34,No,0.78,Yes,0
E8689,57,Female,Research,Data Scientist,PhD,Married,19,7.1,0.4,31552,14,Level 5,Yes,2,0.83,0.34,4,56,4,1,Yes,6.08,Yes,0
E8690,28,Male,Marketing,Marketing Specialist,Master,Single,5.4,1.4,0.3,40273,13,Level 3,Yes,1,0.22,0.33,1,32,3,18,No,8.69,No,1
E8691,49,Female,Research,Research Associate,PhD,Single,13.6,12.5,9.3,119354,16,Level 3,No,2,0.38,0.86,4,15,4,14,No,1.05,Yes,0
E8692,52,Female,Operations,Operations Executive,Bachelor,Married,17.9,13.6,3.4,113411,6,Level 4,No,1,0.16,0.69,3,33,4,33,Yes,5.68,Yes,0
E8693,40,Male,Finance,Finance Manager,PhD,Single,10,9.1,8.2,118784,8,Level 3,Yes,4,0.82,0.7,1,37,5,14,Yes,3.62,Yes,0
E8694,50,Female,Operations,Operations Manager,PhD,Divorced,28.3,14.6,3.6,38466,9,Level 1,No,4,0.17,0.41,3,15,3,38,Yes,8.24,Yes,0
E8695,38,Female,Marketing,Marketing Specialist,PhD,Divorced,12.9,0.3,0.1,112171,6,Level 5,No,1,0.14,0.45,2,12,2,1,No,6.24,No,0
E8696,22,Male,Marketing,Brand Manager,Diploma,Single,0.9,0.1,0.1,77766,14,Level 1,Yes,2,0.75,0.7,1,34,3,20,Yes,6.58,Yes,0
E8697,36,Male,IT,Data Engineer,PhD,Married,9.1,1.4,1.1,29383,8,Level 1,Yes,1,0.11,0.47,2,39,5,32,No,4.73,No,1
E8698,49,Female,Human Resources,HR Manager,High School,Married,6.2,4.2,3.8,104301,11,Level 1,No,3,0.63,0.41,5,8,3,18,No,5.64,No,0
E8699,35,Male,Marketing,Brand Manager,Bachelor,Divorced,2.3,0.3,0.2,89292,8,Level 4,No,2,0.19,0.85,3,39,3,25,Yes,6.98,No,0
E8700,35,Female,Operations,Operations Manager,Bachelor,Single,2,0.9,0.9,100634,24,Level 4,Yes,4,0.93,0.73,4,14,2,23,Yes,0.88,No,0
E8701,37,Female,Research,Data Scientist,Diploma,Divorced,5.5,2.6,1.6,36115,15,Level 5,Yes,4,0.23,0.95,3,19,1,34,No,4.93,Yes,0
E8702,52,Male,Finance,Finance Manager,Master,Single,4.8,0.8,0.3,39269,20,Level 5,No,3,0.24,0.23,1,23,1,12,No,7.56,Yes,1
E8703,48,Male,Human Resources,Recruiter,Diploma,Divorced,12.6,8,7.1,110537,15,Level 2,Yes,2,0.18,0.58,1,22,3,31,Yes,7.66,Yes,0
E8704,29,Female,Research,Data Scientist,Master,Single,0.8,0.2,0.1,45364,7,Level 2,Yes,3,0.23,0.18,5,43,4,7,No,7.54,Yes,1
